txn_id,txn_date,txn_month,txn_quarter,txn_year,day_of_week,product_name,category,qty_purchased,unit_price_ngn,total_ngn,store_city,payment_method,customer_age_group,customer_gender,uci_invoice_no,uci_stock_code,data_source
TXN0000136,2024-05-09,5,2,2024,Thursday,Coca-Cola Crate 24,Beverages,2,9171,18342,Jos,Cash,26-35,F,552508,23298,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000137,2024-06-16,6,2,2024,Sunday,Huggies Medium 32pk,Baby & Infant,1,2762,2762,Benin City,Cash,36-45,F,557019,20684,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000138,2023-09-29,9,3,2023,Friday,Rice 50kg,Grains & Cereals,12,357,4284,Owerri,Bank Transfer,18-25,F,568894,22983,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000139,2024-05-06,5,2,2024,Monday,Dettol Antiseptic 500ml,Personal Care,8,4207,33656,Uyo,Bank Transfer,46-60,M,552042,22649,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000140,2022-05-27,5,2,2022,Friday,Huggies Medium 32pk,Baby & Infant,1,4216,4216,Ilorin,Bank Transfer,46-60,F,554960,21930,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000141,2023-02-06,2,1,2023,Monday,Wheat Flour 5kg,Grains & Cereals,5,722,3610,Aba,Bank Transfer,60+,F,543274,84520B,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000142,2023-10-18,10,4,2023,Wednesday,Custard Powder 400g,Canned & Packaged Foods,2,1402,2804,Owerri,Cash,60+,M,571667,21328,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000143,2023-09-04,9,3,2023,Monday,Custard Powder 400g,Canned & Packaged Foods,6,1062,6372,Port Harcourt,Bank Transfer,36-45,F,565411,23166,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000144,2023-09-18,9,3,2023,Monday,Pampers Small 36pk,Baby & Infant,1,8457,8457,Lagos,Bank Transfer,60+,F,567165,23397,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000145,2023-12-07,12,4,2023,Thursday,Chin-Chin 500g,Snacks & Confectionery,4,1411,5644,Port Harcourt,Cash,60+,F,537640,84692,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000146,2023-08-25,8,3,2023,Friday,Plantain Bunch,Fresh & Perishable,12,1062,12744,Uyo,Bank Transfer,46-60,F,564476,22772,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000147,2022-10-27,10,4,2022,Thursday,Beans Brown 5kg,Grains & Cereals,2,2762,5524,Enugu,Cash,18-25,M,573066,21260,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000148,2023-04-10,4,2,2023,Monday,NAN Optipro 400g,Baby & Infant,3,722,2166,Enugu,Cash,46-60,F,549568,22355,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000149,2023-02-02,2,1,2023,Thursday,Palm Oil 2L,Cooking Oils & Fats,1,2091,2091,Jos,Cash,18-25,F,542999,75049L,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000150,2023-06-20,6,2,2023,Tuesday,Geisha Sardines 125g,Canned & Packaged Foods,3,2507,7521,Ilorin,Cash,26-35,F,557514,20914,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000151,2023-03-20,3,1,2023,Monday,Dettol Antiseptic 500ml,Personal Care,3,5907,17721,Enugu,Bank Transfer,26-35,F,547063,21625,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000152,2023-09-08,9,3,2023,Friday,Beans Brown 5kg,Grains & Cereals,1,2091,2091,Benin City,POS,26-35,F,566060,21948,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000153,2023-08-09,8,3,2023,Wednesday,Fresh Tomatoes 1kg,Fresh & Perishable,1,1402,1402,Port Harcourt,Cash,46-60,M,562784,23209,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000154,2022-10-20,10,4,2022,Thursday,Onions 1kg,Fresh & Perishable,10,722,7220,Ilorin,Bank Transfer,60+,M,572061,22355,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000155,2022-12-02,12,4,2022,Friday,Gala Sausage Roll,Snacks & Confectionery,12,1785,21420,Ilorin,Bank Transfer,26-35,F,580374,22212,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000156,2024-01-30,1,1,2024,Tuesday,Dangote Noodles 70g,Pasta & Noodles,2,7225,14450,Ibadan,Cash,60+,M,542607,22624,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000157,2022-10-13,10,4,2022,Thursday,Eggs Crate 30,Fresh & Perishable,6,3527,21162,Benin City,Cash,26-35,M,571034,23239,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000158,2022-12-06,12,4,2022,Tuesday,Wheat Flour 5kg,Grains & Cereals,6,1402,8412,Ibadan,Cash,18-25,F,580997,23301,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000159,2024-01-23,1,1,2024,Tuesday,Eggs Crate 30,Fresh & Perishable,12,722,8664,Kano,POS,60+,F,541843,85188B,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000160,2022-08-04,8,3,2022,Thursday,Milo 400g,Beverages,1,705,705,Onitsha,Cash,26-35,F,562420,47593B,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000161,2023-09-07,9,3,2023,Thursday,Tissue Paper 12 rolls,Household Essentials,12,1402,16824,Kano,Cash,26-35,F,565854,23206,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000162,2022-05-06,5,2,2022,Friday,Coca-Cola Crate 24,Beverages,12,1062,12744,Kaduna,Bank Transfer,18-25,F,552039,22435,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000163,2022-10-11,10,4,2022,Tuesday,Palm Oil 4L,Condiments & Seasonings,12,3527,42324,Kano,Bank Transfer,26-35,M,570660,23243,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000164,2022-05-05,5,2,2022,Thursday,Cornedbeef 340g,Canned & Packaged Foods,12,357,4284,Enugu,Bank Transfer,36-45,F,551985,22029,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000165,2024-12-14,12,4,2024,Saturday,Geisha Sardines 125g,Canned & Packaged Foods,12,2507,30084,Kaduna,Bank Transfer,26-35,F,538826,21733,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000166,2023-04-21,4,2,2023,Friday,Huggies Medium 32pk,Baby & Infant,2,6757,13514,Onitsha,Bank Transfer,18-25,F,550831,21955,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000167,2022-11-29,11,4,2022,Tuesday,Milo 400g,Beverages,3,4207,12621,Warri,Cash,26-35,M,579328,22138,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000168,2022-04-15,4,2,2022,Friday,Indomie Noodles 70g,Snacks & Confectionery,2,10837,21674,Kano,Bank Transfer,18-25,M,550279,22423,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000169,2023-12-09,12,4,2023,Saturday,Rice 50kg,Grains & Cereals,8,3187,25496,Aba,POS,36-45,F,537895,84029E,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000170,2022-10-13,10,4,2022,Thursday,Eggs Crate 30,Fresh & Perishable,2,5652,11304,Port Harcourt,Cash,46-60,F,571040,23046,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000171,2022-01-06,1,1,2022,Thursday,Bleach 1L,Household Essentials,1,7199,7199,Warri,Cash,26-35,F,540355,82494l,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000172,2023-10-04,10,4,2023,Wednesday,Gala Sausage Roll,Snacks & Confectionery,6,1768,10608,Abuja,Bank Transfer,26-35,M,569406,23348,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000173,2022-09-13,9,3,2022,Tuesday,Custard Powder 400g,Canned & Packaged Foods,4,722,2888,Abuja,Cash,26-35,F,566495,21061,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000174,2023-10-05,10,4,2023,Thursday,Eggs Crate 30,Fresh & Perishable,3,2796,8388,Abuja,Bank Transfer,46-60,F,569700,22107,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000175,2023-10-04,10,4,2023,Wednesday,Cerelac Wheat 400g,Baby & Infant,1,3510,3510,Enugu,Bank Transfer,26-35,F,569544,22212,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000176,2024-04-26,4,2,2024,Friday,Tomato Paste 400g,Condiments & Seasonings,2,6757,13514,Lagos,Bank Transfer,46-60,F,551028,48187,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000177,2022-06-06,6,2,2022,Monday,Gino Tomatoes 400g,Canned & Packaged Foods,2,4887,9774,Abuja,Cash,46-60,F,555728,79321,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000178,2024-11-09,11,4,2024,Saturday,Garri Yellow 10kg,Grains & Cereals,5,331,1655,Owerri,Cash,36-45,M,575491,22269,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000179,2023-03-08,3,1,2023,Wednesday,Chin-Chin 500g,Snacks & Confectionery,6,4207,25242,Enugu,POS,26-35,F,545996,23184,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000180,2024-04-19,4,2,2024,Friday,Chin-Chin 500g,Snacks & Confectionery,4,3187,12748,Kaduna,POS,60+,F,550521,21912,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000181,2023-04-06,4,2,2023,Thursday,Tomato Paste 400g,Condiments & Seasonings,1,10837,10837,Benin City,Bank Transfer,26-35,F,549148,84796B,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000182,2022-09-23,9,3,2022,Friday,Milo 400g,Beverages,1,1785,1785,Benin City,Bank Transfer,46-60,F,568075,22955,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000183,2024-02-02,2,1,2024,Friday,Eggs Crate 30,Fresh & Perishable,2,2091,4182,Kaduna,Bank Transfer,18-25,F,543013,85016,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000184,2023-11-14,11,4,2023,Tuesday,Tomato Paste 400g,Condiments & Seasonings,12,901,10812,Ibadan,Cash,18-25,F,576179,21232,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000185,2022-06-27,6,2,2022,Monday,Golden Penny Spaghetti 500g,Pasta & Noodles,12,467,5604,Warri,Bank Transfer,26-35,F,558123,21976,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000186,2022-10-23,10,4,2022,Sunday,Palm Oil 4L,Condiments & Seasonings,2,5057,10114,Enugu,Cash,36-45,F,572283,22121,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000187,2022-12-14,12,4,2022,Wednesday,Tissue Paper 12 rolls,Household Essentials,1,2133,2133,Port Harcourt,Cash,36-45,M,538883,21894,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000188,2023-05-22,5,2,2023,Monday,Eggs Crate 30,Fresh & Perishable,8,722,5776,Uyo,POS,26-35,M,554089,22219,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000189,2024-08-25,8,3,2024,Sunday,Garri Yellow 10kg,Grains & Cereals,6,2167,13002,Onitsha,Cash,46-60,M,564437,22301,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000190,2024-09-28,9,3,2024,Saturday,Fresh Tomatoes 1kg,Fresh & Perishable,2,3357,6714,Lagos,Bank Transfer,26-35,M,568686,22722,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000191,2022-11-27,11,4,2022,Sunday,Geisha Sardines 125g,Canned & Packaged Foods,5,4216,21080,Aba,Cash,46-60,M,578940,21155,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000192,2024-03-06,3,1,2024,Wednesday,Palm Oil 2L,Cooking Oils & Fats,4,467,1868,Ibadan,Bank Transfer,46-60,F,545700,84991,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000193,2023-06-24,6,2,2023,Saturday,NAN Optipro 400g,Baby & Infant,12,357,4284,Aba,Cash,26-35,F,558043,23310,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000194,2023-10-17,10,4,2023,Tuesday,Hollandia Yoghurt 1L,Beverages,12,357,4284,Port Harcourt,Bank Transfer,36-45,M,571486,23550,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000195,2023-12-06,12,4,2023,Wednesday,Egusi Ground 500g,Condiments & Seasonings,1,7199,7199,Jos,Bank Transfer,26-35,F,537237,22862,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000196,2022-03-28,3,1,2022,Monday,Custard Powder 400g,Canned & Packaged Foods,1,7046,7046,Ibadan,POS,26-35,F,547964,22891,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000197,2022-07-19,7,3,2022,Tuesday,Palm Oil 2L,Cooking Oils & Fats,12,1402,16824,Aba,Bank Transfer,26-35,F,560590,23089,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000198,2024-07-19,7,3,2024,Friday,Plantain Bunch,Fresh & Perishable,12,2167,26004,Jos,Bank Transfer,26-35,F,560447,21175,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000199,2022-11-27,11,4,2022,Sunday,Onions 1kg,Fresh & Perishable,12,1062,12744,Ilorin,Cash,36-45,F,578852,23275,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000200,2023-12-21,12,4,2023,Thursday,Geisha Sardines 125g,Canned & Packaged Foods,3,2133,6399,Lagos,Cash,46-60,F,539737,21894,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000201,2023-09-29,9,3,2023,Friday,Pampers Small 36pk,Baby & Infant,1,1062,1062,Warri,POS,26-35,F,568938,21123,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000202,2022-07-06,7,3,2022,Wednesday,Maggi Cubes 40pk,Condiments & Seasonings,4,705,2820,Enugu,Bank Transfer,26-35,M,559141,23182,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000203,2022-07-18,7,3,2022,Monday,Tissue Paper 12 rolls,Household Essentials,4,357,1428,Enugu,Bank Transfer,18-25,M,560393,79190D,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000204,2024-08-30,8,3,2024,Friday,NAN Optipro 400g,Baby & Infant,1,2796,2796,Kano,Cash,26-35,F,564755,22645,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000205,2024-07-08,7,3,2024,Monday,Plantain Bunch,Fresh & Perishable,4,4207,16828,Ilorin,Bank Transfer,46-60,M,559367,23245,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000206,2024-12-02,12,4,2024,Monday,Plantain Bunch,Fresh & Perishable,1,6715,6715,Owerri,Bank Transfer,26-35,F,580367,90036C,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000207,2024-10-13,10,4,2024,Sunday,Palm Oil 2L,Cooking Oils & Fats,1,1062,1062,Lagos,Bank Transfer,18-25,M,571062,85035A,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000208,2022-12-07,12,4,2022,Wednesday,Eggs Crate 30,Fresh & Perishable,12,357,4284,Ilorin,Cash,26-35,M,581141,23310,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000209,2023-08-11,8,3,2023,Friday,Milo 400g,Beverages,1,7046,7046,Kano,POS,26-35,M,563093,84997C,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000210,2023-11-25,11,4,2023,Saturday,Maggi Cubes 40pk,Condiments & Seasonings,10,1768,17680,Jos,Cash,26-35,F,578792,23201,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000211,2023-03-10,3,1,2023,Friday,Dettol Antiseptic 500ml,Personal Care,3,1912,5736,Kano,Cash,36-45,F,546305,23194,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000212,2022-01-14,1,1,2022,Friday,Chin-Chin 500g,Snacks & Confectionery,4,5737,22948,Kano,Cash,36-45,F,541215,22795,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000213,2023-07-01,7,3,2023,Saturday,Cornedbeef 340g,Canned & Packaged Foods,3,4632,13896,Uyo,Bank Transfer,26-35,M,558738,47590B,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000214,2024-09-23,9,3,2024,Monday,Bleach 1L,Household Essentials,1,1385,1385,Ibadan,Bank Transfer,26-35,M,568134,23205,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000215,2023-10-27,10,4,2023,Friday,Bleach 1L,Household Essentials,4,1402,5608,Warri,Bank Transfer,26-35,M,573149,85040A,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000216,2023-06-19,6,2,2023,Monday,Tissue Paper 12 rolls,Household Essentials,12,200,2400,Onitsha,Cash,46-60,F,557292,21829,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000217,2023-12-02,12,4,2023,Saturday,Gino Tomatoes 400g,Canned & Packaged Foods,12,3995,47940,Owerri,Cash,26-35,F,580178,79321,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000218,2022-06-14,6,2,2022,Tuesday,Vegetable Oil 5L,Cooking Oils & Fats,2,1657,3314,Port Harcourt,Bank Transfer,36-45,F,556778,22629,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000219,2024-05-06,5,2,2024,Monday,Eggs Crate 30,Fresh & Perishable,12,357,4284,Ibadan,Cash,60+,F,552181,22417,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000220,2022-12-02,12,4,2022,Friday,Custard Powder 400g,Canned & Packaged Foods,1,331,331,Onitsha,POS,60+,M,580305,22438,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000221,2023-12-05,12,4,2023,Tuesday,Palm Oil 2L,Cooking Oils & Fats,4,10625,42500,Jos,Cash,36-45,F,580555,23314,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000222,2024-12-01,12,4,2024,Sunday,Geisha Sardines 125g,Canned & Packaged Foods,8,2337,18696,Port Harcourt,Bank Transfer,26-35,M,536365,84406B,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000223,2024-10-09,10,4,2024,Wednesday,Milo 400g,Beverages,1,7012,7012,Warri,Cash,26-35,F,570223,22692,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000224,2024-12-08,12,4,2024,Sunday,Maggi Cubes 40pk,Condiments & Seasonings,12,2167,26004,Benin City,POS,26-35,M,581452,21175,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000225,2023-03-22,3,1,2023,Wednesday,Eggs Crate 30,Fresh & Perishable,12,1062,12744,Ilorin,Bank Transfer,26-35,M,547361,21875,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000226,2024-04-05,4,2,2024,Friday,Peak Milk Tin 400g,Beverages,6,1062,6372,Uyo,Cash,36-45,F,549014,21668,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000227,2022-12-12,12,4,2022,Monday,Custard Powder 400g,Canned & Packaged Foods,1,1232,1232,Ibadan,Bank Transfer,60+,F,538517,21248,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000228,2022-04-06,4,2,2022,Wednesday,Plantain Bunch,Fresh & Perishable,6,2507,15042,Aba,Cash,26-35,M,549052,22831,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000229,2024-12-05,12,4,2024,Thursday,Cerelac Wheat 400g,Baby & Infant,3,13421,40263,Benin City,Cash,60+,F,580612,23284,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000230,2023-08-17,8,3,2023,Thursday,Rice 50kg,Grains & Cereals,6,2507,15042,Enugu,Cash,26-35,F,563567,22698,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000231,2024-06-13,6,2,2024,Thursday,Gino Tomatoes 400g,Canned & Packaged Foods,1,7046,7046,Kaduna,POS,26-35,M,556636,23174,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000232,2023-02-07,2,1,2023,Tuesday,Geisha Sardines 125g,Canned & Packaged Foods,1,3187,3187,Lagos,Bank Transfer,36-45,F,543309,20967,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000233,2024-10-20,10,4,2024,Sunday,Geisha Sardines 125g,Canned & Packaged Foods,1,21250,21250,Abuja,POS,60+,F,572093,23485,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000234,2024-09-15,9,3,2024,Sunday,Fresh Tomatoes 1kg,Fresh & Perishable,12,722,8664,Kaduna,Cash,26-35,M,566769,21787,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000235,2023-05-19,5,2,2023,Friday,Maggi Cubes 40pk,Condiments & Seasonings,12,9307,111684,Aba,Cash,18-25,M,553834,22423,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000236,2022-10-03,10,4,2022,Monday,Wheat Flour 5kg,Grains & Cereals,12,901,10812,Kaduna,Bank Transfer,26-35,F,569338,22686,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000237,2024-12-03,12,4,2024,Tuesday,NAN Optipro 400g,Baby & Infant,10,722,7220,Ilorin,POS,26-35,F,537026,22355,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000238,2023-04-14,4,2,2023,Friday,Milo 400g,Beverages,12,2507,30084,Onitsha,Bank Transfer,26-35,M,550034,22831,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000239,2022-12-06,12,4,2022,Tuesday,Dettol Antiseptic 500ml,Personal Care,12,1062,12744,Aba,Bank Transfer,26-35,F,537255,84836,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000240,2024-03-28,3,1,2024,Thursday,Milo 400g,Beverages,1,807,807,Benin City,Bank Transfer,46-60,F,547920,21034,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000241,2023-07-25,7,3,2023,Tuesday,Palm Oil 4L,Condiments & Seasonings,2,2091,4182,Ibadan,Cash,18-25,F,561209,21811,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000242,2024-03-29,3,1,2024,Friday,Tomato Paste 400g,Condiments & Seasonings,12,357,4284,Port Harcourt,POS,46-60,F,548188,22050,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000243,2022-06-03,6,2,2022,Friday,Garri Yellow 10kg,Grains & Cereals,12,722,8664,Jos,Cash,26-35,M,555477,22908,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000244,2022-05-09,5,2,2022,Monday,Pringles Original 150g,Snacks & Confectionery,1,705,705,Owerri,Bank Transfer,26-35,F,552508,21508,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000245,2022-06-29,6,2,2022,Wednesday,Pringles Original 150g,Snacks & Confectionery,1,1062,1062,Benin City,Cash,60+,F,558442,47503A,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000246,2023-01-18,1,1,2023,Wednesday,Rice 50kg,Grains & Cereals,1,2091,2091,Owerri,Cash,26-35,F,541497,20963,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000247,2022-08-01,8,3,2022,Monday,Gino Tomatoes 400g,Canned & Packaged Foods,6,1062,6372,Abuja,POS,60+,M,562031,84947,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000248,2022-09-07,9,3,2022,Wednesday,Peak Milk Tin 400g,Beverages,12,1436,17232,Benin City,Cash,36-45,F,565859,21165,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000249,2022-09-11,9,3,2022,Sunday,Garri Yellow 10kg,Grains & Cereals,12,200,2400,Ibadan,Cash,26-35,F,566233,84929,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000250,2022-03-28,3,1,2022,Monday,Dangote Noodles 70g,Pasta & Noodles,6,5057,30342,Ilorin,Cash,26-35,F,547893,22822,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000251,2024-10-18,10,4,2024,Friday,Dettol Antiseptic 500ml,Personal Care,12,552,6624,Onitsha,Cash,26-35,F,571667,21326,UCI Online Retail Dataset (Nigerian market adaptation)
